"season","team","conference","statName","statValue"
2024,"TCU","Big 12","rushingYardsOpponent",2089
2024,"TCU","Big 12","sacks",26
2024,"TCU","Big 12","sacksOpponent",16
2024,"TCU","Big 12","tacklesForLoss",66
2024,"TCU","Big 12","tacklesForLossOpponent",58
2024,"TCU","Big 12","thirdDownConversions",72
2024,"TCU","Big 12","thirdDownConversionsOpponent",87
2024,"TCU","Big 12","thirdDowns",166
2024,"TCU","Big 12","thirdDownsOpponent",201
2024,"TCU","Big 12","totalYards",5561
2024,"TCU","Big 12","totalYardsOpponent",4496
2024,"TCU","Big 12","turnovers",22
2024,"TCU","Big 12","turnoversOpponent",16
2024,"Temple","American Athletic","firstDowns",187
2024,"Temple","American Athletic","firstDownsOpponent",240
2024,"Temple","American Athletic","fourthDownConversions",10
2024,"Temple","American Athletic","fourthDownConversionsOpponent",9
2024,"Temple","American Athletic","fourthDowns",24
2024,"Temple","American Athletic","fourthDownsOpponent",21
2024,"Temple","American Athletic","fumblesLost",10
2024,"Temple","American Athletic","fumblesLostOpponent",6
2024,"Temple","American Athletic","fumblesRecovered",6
2024,"Temple","American Athletic","fumblesRecoveredOpponent",10
2024,"Temple","American Athletic","games",12
2024,"Temple","American Athletic","interceptions",14
2024,"Temple","American Athletic","interceptionsOpponent",9
2024,"Temple","American Athletic","interceptionTDs",0
2024,"Temple","American Athletic","interceptionTDsOpponent",2
2024,"Temple","American Athletic","interceptionYards",79
2024,"Temple","American Athletic","interceptionYardsOpponent",136
2024,"Temple","American Athletic","kickReturns",35
2024,"Temple","American Athletic","kickReturnsOpponent",12
2024,"Temple","American Athletic","kickReturnTDs",0
2024,"Temple","American Athletic","kickReturnTDsOpponent",1
2024,"Temple","American Athletic","kickReturnYards",673
2024,"Temple","American Athletic","kickReturnYardsOpponent",300
2024,"Temple","American Athletic","netPassingYards",2592
2024,"Temple","American Athletic","netPassingYardsOpponent",2300
2024,"Temple","American Athletic","passAttempts",412
2024,"Temple","American Athletic","passAttemptsOpponent",333
2024,"Temple","American Athletic","passCompletions",242
2024,"Temple","American Athletic","passCompletionsOpponent",196
2024,"Temple","American Athletic","passesIntercepted",9
2024,"Temple","American Athletic","passesInterceptedOpponent",14
2024,"Temple","American Athletic","passingTDs",16
2024,"Temple","American Athletic","passingTDsOpponent",20
2024,"Temple","American Athletic","penalties",67
2024,"Temple","American Athletic","penaltiesOpponent",65
2024,"Temple","American Athletic","penaltyYards",541
2024,"Temple","American Athletic","penaltyYardsOpponent",565
2024,"Temple","American Athletic","possessionTime",21751
2024,"Temple","American Athletic","possessionTimeOpponent",21458
2024,"Temple","American Athletic","puntReturns",14
2024,"Temple","American Athletic","puntReturnsOpponent",10
2024,"Temple","American Athletic","puntReturnTDs",1
2024,"Temple","American Athletic","puntReturnTDsOpponent",0
2024,"Temple","American Athletic","puntReturnYards",79
2024,"Temple","American Athletic","puntReturnYardsOpponent",57
2024,"Temple","American Athletic","rushingAttempts",385
2024,"Temple","American Athletic","rushingAttemptsOpponent",489
2024,"Temple","American Athletic","rushingTDs",10
2024,"Temple","American Athletic","rushingTDsOpponent",30
2024,"Temple","American Athletic","rushingYards",1120
2024,"Temple","American Athletic","rushingYardsOpponent",2722
2024,"Temple","American Athletic","sacks",14
2024,"Temple","American Athletic","sacksOpponent",37
2024,"Temple","American Athletic","tacklesForLoss",46
2024,"Temple","American Athletic","tacklesForLossOpponent",86
2024,"Temple","American Athletic","thirdDownConversions",59
2024,"Temple","American Athletic","thirdDownConversionsOpponent",60
2024,"Temple","American Athletic","thirdDowns",184
2024,"Temple","American Athletic","thirdDownsOpponent",164
2024,"Temple","American Athletic","totalYards",3712
2024,"Temple","American Athletic","totalYardsOpponent",5022
2024,"Temple","American Athletic","turnovers",24
2024,"Temple","American Athletic","turnoversOpponent",15
2024,"Tennessee","SEC","firstDowns",303
2024,"Tennessee","SEC","firstDownsOpponent",225
2024,"Tennessee","SEC","fourthDownConversions",11
2024,"Tennessee","SEC","fourthDownConversionsOpponent",7
2024,"Tennessee","SEC","fourthDowns",18
2024,"Tennessee","SEC","fourthDownsOpponent",22
2024,"Tennessee","SEC","fumblesLost",8
2024,"Tennessee","SEC","fumblesLostOpponent",9
2024,"Tennessee","SEC","fumblesRecovered",9
2024,"Tennessee","SEC","fumblesRecoveredOpponent",8
2024,"Tennessee","SEC","games",13
2024,"Tennessee","SEC","interceptions",7
2024,"Tennessee","SEC","interceptionsOpponent",12
2024,"Tennessee","SEC","interceptionTDs",1
2024,"Tennessee","SEC","interceptionTDsOpponent",1
2024,"Tennessee","SEC","interceptionYards",247
2024,"Tennessee","SEC","interceptionYardsOpponent",256
2024,"Tennessee","SEC","kickReturns",14
2024,"Tennessee","SEC","kickReturnsOpponent",10
2024,"Tennessee","SEC","kickReturnTDs",0
2024,"Tennessee","SEC","kickReturnTDsOpponent",1
2024,"Tennessee","SEC","kickReturnYards",290
2024,"Tennessee","SEC","kickReturnYardsOpponent",229
2024,"Tennessee","SEC","netPassingYards",2875
2024,"Tennessee","SEC","netPassingYardsOpponent",2461
2024,"Tennessee","SEC","passAttempts",373
2024,"Tennessee","SEC","passAttemptsOpponent",381
2024,"Tennessee","SEC","passCompletions",236
2024,"Tennessee","SEC","passCompletionsOpponent",224
2024,"Tennessee","SEC","passesIntercepted",12
2024,"Tennessee","SEC","passesInterceptedOpponent",7
2024,"Tennessee","SEC","passingTDs",21
2024,"Tennessee","SEC","passingTDsOpponent",11
2024,"Tennessee","SEC","penalties",105
2024,"Tennessee","SEC","penaltiesOpponent",89
2024,"Tennessee","SEC","penaltyYards",869
2024,"Tennessee","SEC","penaltyYardsOpponent",691
2024,"Tennessee","SEC","possessionTime",23086
2024,"Tennessee","SEC","possessionTimeOpponent",23718
2024,"Tennessee","SEC","puntReturns",28
2024,"Tennessee","SEC","puntReturnsOpponent",17
2024,"Tennessee","SEC","puntReturnTDs",1
2024,"Tennessee","SEC","puntReturnTDsOpponent",0
2024,"Tennessee","SEC","puntReturnYards",424
2024,"Tennessee","SEC","puntReturnYardsOpponent",115
2024,"Tennessee","SEC","rushingAttempts",581
2024,"Tennessee","SEC","rushingAttemptsOpponent",453
2024,"Tennessee","SEC","rushingTDs",34
2024,"Tennessee","SEC","rushingTDsOpponent",13
2024,"Tennessee","SEC","rushingYards",2949
2024,"Tennessee","SEC","rushingYardsOpponent",1355
2024,"Tennessee","SEC","sacks",29
2024,"Tennessee","SEC","sacksOpponent",30
2024,"Tennessee","SEC","tacklesForLoss",101
2024,"Tennessee","SEC","tacklesForLossOpponent",62
2024,"Tennessee","SEC","thirdDownConversions",93
2024,"Tennessee","SEC","thirdDownConversionsOpponent",53
2024,"Tennessee","SEC","thirdDowns",197
2024,"Tennessee","SEC","thirdDownsOpponent",176
2024,"Tennessee","SEC","totalYards",5824
2024,"Tennessee","SEC","totalYardsOpponent",3816
2024,"Tennessee","SEC","turnovers",15
2024,"Tennessee","SEC","turnoversOpponent",21
2024,"Texas","SEC","firstDowns",353
2024,"Texas","SEC","firstDownsOpponent",263
2024,"Texas","SEC","fourthDownConversions",18
2024,"Texas","SEC","fourthDownConversionsOpponent",18
2024,"Texas","SEC","fourthDowns",33
2024,"Texas","SEC","fourthDownsOpponent",37
2024,"Texas","SEC","fumblesLost",12
2024,"Texas","SEC","fumblesLostOpponent",9
2024,"Texas","SEC","fumblesRecovered",9
2024,"Texas","SEC","fumblesRecoveredOpponent",12
2024,"Texas","SEC","games",16
2024,"Texas","SEC","interceptions",14
2024,"Texas","SEC","interceptionsOpponent",22
2024,"Texas","SEC","interceptionTDs",1
2024,"Texas","SEC","interceptionTDsOpponent",1
2024,"Texas","SEC","interceptionYards",182
2024,"Texas","SEC","interceptionYardsOpponent",130
2024,"Texas","SEC","kickReturns",15
2024,"Texas","SEC","kickReturnsOpponent",23
2024,"Texas","SEC","kickReturnTDs",0
2024,"Texas","SEC","kickReturnTDsOpponent",0
2024,"Texas","SEC","kickReturnYards",294
2024,"Texas","SEC","kickReturnYardsOpponent",381
2024,"Texas","SEC","netPassingYards",4459
2024,"Texas","SEC","netPassingYardsOpponent",2781
2024,"Texas","SEC","passAttempts",541
2024,"Texas","SEC","passAttemptsOpponent",489
2024,"Texas","SEC","passCompletions",357
2024,"Texas","SEC","passCompletionsOpponent",292
2024,"Texas","SEC","passesIntercepted",22
2024,"Texas","SEC","passesInterceptedOpponent",14
2024,"Texas","SEC","passingTDs",40
2024,"Texas","SEC","passingTDsOpponent",9
2024,"Texas","SEC","penalties",102
2024,"Texas","SEC","penaltiesOpponent",90
2024,"Texas","SEC","penaltyYards",829
2024,"Texas","SEC","penaltyYardsOpponent",765
2024,"Texas","SEC","possessionTime",28667
2024,"Texas","SEC","possessionTimeOpponent",28933
2024,"Texas","SEC","puntReturns",30
2024,"Texas","SEC","puntReturnsOpponent",16
2024,"Texas","SEC","puntReturnTDs",1
2024,"Texas","SEC","puntReturnTDsOpponent",0
2024,"Texas","SEC","puntReturnYards",315
2024,"Texas","SEC","puntReturnYardsOpponent",150
2024,"Texas","SEC","rushingAttempts",580
2024,"Texas","SEC","rushingAttemptsOpponent",538
2024,"Texas","SEC","rushingTDs",26
2024,"Texas","SEC","rushingTDsOpponent",15
2024,"Texas","SEC","rushingYards",2546
2024,"Texas","SEC","rushingYardsOpponent",1764
2024,"Texas","SEC","sacks",45
2024,"Texas","SEC","sacksOpponent",37
2024,"Texas","SEC","tacklesForLoss",113
2024,"Texas","SEC","tacklesForLossOpponent",113
2024,"Texas","SEC","thirdDownConversions",91
2024,"Texas","SEC","thirdDownConversionsOpponent",71
2024,"Texas","SEC","thirdDowns",216
2024,"Texas","SEC","thirdDownsOpponent",226
2024,"Texas","SEC","totalYards",7005
2024,"Texas","SEC","totalYardsOpponent",4545
2024,"Texas","SEC","turnovers",26
2024,"Texas","SEC","turnoversOpponent",31
2024,"Texas A&M","SEC","firstDowns",279
2024,"Texas A&M","SEC","firstDownsOpponent",256
2024,"Texas A&M","SEC","fourthDownConversions",8
2024,"Texas A&M","SEC","fourthDownConversionsOpponent",15
2024,"Texas A&M","SEC","fourthDowns",18
2024,"Texas A&M","SEC","fourthDownsOpponent",29
2024,"Texas A&M","SEC","fumblesLost",4
2024,"Texas A&M","SEC","fumblesLostOpponent",4
2024,"Texas A&M","SEC","fumblesRecovered",4
2024,"Texas A&M","SEC","fumblesRecoveredOpponent",4
2024,"Texas A&M","SEC","games",13
2024,"Texas A&M","SEC","interceptions",11
2024,"Texas A&M","SEC","interceptionsOpponent",16
2024,"Texas A&M","SEC","interceptionTDs",2
2024,"Texas A&M","SEC","interceptionTDsOpponent",0
2024,"Texas A&M","SEC","interceptionYards",249
2024,"Texas A&M","SEC","interceptionYardsOpponent",45
2024,"Texas A&M","SEC","kickReturns",16
2024,"Texas A&M","SEC","kickReturnsOpponent",23
2024,"Texas A&M","SEC","kickReturnTDs",0
2024,"Texas A&M","SEC","kickReturnTDsOpponent",0
2024,"Texas A&M","SEC","kickReturnYards",308
2024,"Texas A&M","SEC","kickReturnYardsOpponent",534
2024,"Texas A&M","SEC","netPassingYards",2734
2024,"Texas A&M","SEC","netPassingYardsOpponent",3018
2024,"Texas A&M","SEC","passAttempts",361
2024,"Texas A&M","SEC","passAttemptsOpponent",428
2024,"Texas A&M","SEC","passCompletions",216
2024,"Texas A&M","SEC","passCompletionsOpponent",228
2024,"Texas A&M","SEC","passesIntercepted",16
2024,"Texas A&M","SEC","passesInterceptedOpponent",11
2024,"Texas A&M","SEC","passingTDs",19
2024,"Texas A&M","SEC","passingTDsOpponent",20
2024,"Texas A&M","SEC","penalties",98
2024,"Texas A&M","SEC","penaltiesOpponent",80
2024,"Texas A&M","SEC","penaltyYards",862
2024,"Texas A&M","SEC","penaltyYardsOpponent",668
2024,"Texas A&M","SEC","possessionTime",24704
2024,"Texas A&M","SEC","possessionTimeOpponent",22096
2024,"Texas A&M","SEC","puntReturns",14
2024,"Texas A&M","SEC","puntReturnsOpponent",4
2024,"Texas A&M","SEC","puntReturnTDs",0
2024,"Texas A&M","SEC","puntReturnTDsOpponent",0
2024,"Texas A&M","SEC","puntReturnYards",86
2024,"Texas A&M","SEC","puntReturnYardsOpponent",33
2024,"Texas A&M","SEC","rushingAttempts",522
2024,"Texas A&M","SEC","rushingAttemptsOpponent",439
2024,"Texas A&M","SEC","rushingTDs",27
2024,"Texas A&M","SEC","rushingTDsOpponent",14
2024,"Texas A&M","SEC","rushingYards",2550
2024,"Texas A&M","SEC","rushingYardsOpponent",1760
2024,"Texas A&M","SEC","sacks",24
2024,"Texas A&M","SEC","sacksOpponent",24
2024,"Texas A&M","SEC","tacklesForLoss",92
2024,"Texas A&M","SEC","tacklesForLossOpponent",52
2024,"Texas A&M","SEC","thirdDownConversions",79
2024,"Texas A&M","SEC","thirdDownConversionsOpponent",64
2024,"Texas A&M","SEC","thirdDowns",176
2024,"Texas A&M","SEC","thirdDownsOpponent",181
2024,"Texas A&M","SEC","totalYards",5284
2024,"Texas A&M","SEC","totalYardsOpponent",4778
2024,"Texas A&M","SEC","turnovers",15
2024,"Texas A&M","SEC","turnoversOpponent",20
2024,"Texas State","Sun Belt","firstDowns",339
2024,"Texas State","Sun Belt","firstDownsOpponent",256
2024,"Texas State","Sun Belt","fourthDownConversions",16
2024,"Texas State","Sun Belt","fourthDownConversionsOpponent",15
2024,"Texas State","Sun Belt","fourthDowns",24
2024,"Texas State","Sun Belt","fourthDownsOpponent",28
2024,"Texas State","Sun Belt","fumblesLost",9
2024,"Texas State","Sun Belt","fumblesLostOpponent",9
2024,"Texas State","Sun Belt","fumblesRecovered",9
2024,"Texas State","Sun Belt","fumblesRecoveredOpponent",7
2024,"Texas State","Sun Belt","games",13
2024,"Texas State","Sun Belt","interceptions",14
2024,"Texas State","Sun Belt","interceptionsOpponent",9
2024,"Texas State","Sun Belt","interceptionTDs",1
2024,"Texas State","Sun Belt","interceptionTDsOpponent",1
2024,"Texas State","Sun Belt","interceptionYards",120
2024,"Texas State","Sun Belt","interceptionYardsOpponent",170
2024,"Texas State","Sun Belt","kickReturns",28
2024,"Texas State","Sun Belt","kickReturnsOpponent",12
2024,"Texas State","Sun Belt","kickReturnTDs",0
2024,"Texas State","Sun Belt","kickReturnTDsOpponent",0
2024,"Texas State","Sun Belt","kickReturnYards",570
2024,"Texas State","Sun Belt","kickReturnYardsOpponent",225
2024,"Texas State","Sun Belt","netPassingYards",3488
2024,"Texas State","Sun Belt","netPassingYardsOpponent",2790
2024,"Texas State","Sun Belt","passAttempts",428
2024,"Texas State","Sun Belt","passAttemptsOpponent",401
2024,"Texas State","Sun Belt","passCompletions",298
2024,"Texas State","Sun Belt","passCompletionsOpponent",230
2024,"Texas State","Sun Belt","passesIntercepted",9
2024,"Texas State","Sun Belt","passesInterceptedOpponent",14
2024,"Texas State","Sun Belt","passingTDs",31
2024,"Texas State","Sun Belt","passingTDsOpponent",13
2024,"Texas State","Sun Belt","penalties",88
2024,"Texas State","Sun Belt","penaltiesOpponent",82
2024,"Texas State","Sun Belt","penaltyYards",829
2024,"Texas State","Sun Belt","penaltyYardsOpponent",632
2024,"Texas State","Sun Belt","possessionTime",24329
2024,"Texas State","Sun Belt","possessionTimeOpponent",22466
2024,"Texas State","Sun Belt","puntReturns",21
2024,"Texas State","Sun Belt","puntReturnsOpponent",1
2024,"Texas State","Sun Belt","puntReturnTDs",1
2024,"Texas State","Sun Belt","puntReturnTDsOpponent",0
2024,"Texas State","Sun Belt","puntReturnYards",351
2024,"Texas State","Sun Belt","puntReturnYardsOpponent",5
2024,"Texas State","Sun Belt","rushingAttempts",526
2024,"Texas State","Sun Belt","rushingAttemptsOpponent",472
2024,"Texas State","Sun Belt","rushingTDs",27
2024,"Texas State","Sun Belt","rushingTDsOpponent",24
2024,"Texas State","Sun Belt","rushingYards",2719
2024,"Texas State","Sun Belt","rushingYardsOpponent",1887
2024,"Texas State","Sun Belt","sacks",34
2024,"Texas State","Sun Belt","sacksOpponent",18
2024,"Texas State","Sun Belt","tacklesForLoss",97
2024,"Texas State","Sun Belt","tacklesForLossOpponent",59
2024,"Texas State","Sun Belt","thirdDownConversions",77
2024,"Texas State","Sun Belt","thirdDownConversionsOpponent",69
2024,"Texas State","Sun Belt","thirdDowns",170
2024,"Texas State","Sun Belt","thirdDownsOpponent",186
2024,"Texas State","Sun Belt","totalYards",6207
2024,"Texas State","Sun Belt","totalYardsOpponent",4677
2024,"Texas State","Sun Belt","turnovers",23
2024,"Texas State","Sun Belt","turnoversOpponent",18
2024,"Texas Tech","Big 12","firstDowns",320
2024,"Texas Tech","Big 12","firstDownsOpponent",300
2024,"Texas Tech","Big 12","fourthDownConversions",14
2024,"Texas Tech","Big 12","fourthDownConversionsOpponent",16
2024,"Texas Tech","Big 12","fourthDowns",29
2024,"Texas Tech","Big 12","fourthDownsOpponent",27
2024,"Texas Tech","Big 12","fumblesLost",10
2024,"Texas Tech","Big 12","fumblesLostOpponent",7
2024,"Texas Tech","Big 12","fumblesRecovered",8
2024,"Texas Tech","Big 12","fumblesRecoveredOpponent",10
2024,"Texas Tech","Big 12","games",13
2024,"Texas Tech","Big 12","interceptions",11
2024,"Texas Tech","Big 12","interceptionsOpponent",14
2024,"Texas Tech","Big 12","interceptionTDs",2
2024,"Texas Tech","Big 12","interceptionTDsOpponent",0
2024,"Texas Tech","Big 12","interceptionYards",126
2024,"Texas Tech","Big 12","interceptionYardsOpponent",161
2024,"Texas Tech","Big 12","kickReturns",46
2024,"Texas Tech","Big 12","kickReturnsOpponent",23
2024,"Texas Tech","Big 12","kickReturnTDs",0
2024,"Texas Tech","Big 12","kickReturnTDsOpponent",0
2024,"Texas Tech","Big 12","kickReturnYards",892
2024,"Texas Tech","Big 12","kickReturnYardsOpponent",327
